player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Kyshawn George,3.3333333333333335,2.0,1.3333333333333335,SAC,away,Bad (21-30),0.381,98.91,-0.16666666666666785,False,1.68,1.68,3.3333333333333335,2.0,0.32000000000000006,1.3333333333333335,True
Kyshawn George,3.3333333333333335,1.0,2.3333333333333335,LAL,away,Elite (top 10),0.356,98.34,1.8333333333333321,True,1.68,1.68,3.3333333333333335,1.0,0.6799999999999999,2.3333333333333335,True
Kyshawn George,3.6666666666666665,1.0,2.6666666666666665,SAS,home,Bad (21-30),0.365,100.08,1.1666666666666679,False,1.68,1.68,3.6666666666666665,1.0,0.6799999999999999,2.6666666666666665,True
Kyshawn George,3.3333333333333335,3.0,0.3333333333333335,IND,home,Elite (top 10),0.355,100.76,7.166666666666664,True,1.68,1.68,3.3333333333333335,3.0,1.32,0.3333333333333335,False
Landry Shamet,4.0,1.0,3.0,CLE,away,Mid (11-20),0.359,100.31,9.113333333333332,False,1.24,1.24,4.0,1.0,0.24,3.0,True
Landry Shamet,3.3333333333333335,4.0,-0.6666666666666665,ATL,away,Bad (21-30),0.377,103.41,11.113333333333332,False,1.24,1.24,3.3333333333333335,4.0,2.76,0.6666666666666665,False
Landry Shamet,3.6666666666666665,1.0,2.6666666666666665,PHX,home,Bad (21-30),0.37,98.31,14.78,False,1.24,1.24,3.6666666666666665,1.0,0.24,2.6666666666666665,True
Lauri Markkanen,5.0,2.0,3.0,DEN,home,Bad (21-30),0.365,100.67,0.28368794326241087,False,2.94,2.94,5.0,2.0,0.94,3.0,True
Lauri Markkanen,5.333333333333333,3.0,2.333333333333333,PHX,away,Bad (21-30),0.37,98.31,-2.049645390070925,False,2.94,2.94,5.333333333333333,3.0,0.06000000000000005,2.333333333333333,True
Lauri Markkanen,5.666666666666667,3.0,2.666666666666667,OKC,away,Elite (top 10),0.342,100.9,-0.7163120567375891,False,2.94,2.94,5.666666666666667,3.0,0.06000000000000005,2.666666666666667,True
Lonzo Ball,3.3333333333333335,3.0,0.3333333333333335,NOP,home,Bad (21-30),0.365,99.77,0.1904761904761898,False,1.91,1.91,3.3333333333333335,3.0,1.09,0.3333333333333335,False
Lonzo Ball,4.0,2.0,2.0,CHA,home,Elite (top 10),0.355,98.22,2.19047619047619,False,1.91,1.91,4.0,2.0,0.09000000000000008,2.0,True
Lonzo Ball,3.3333333333333335,1.0,2.3333333333333335,LAC,away,Elite (top 10),0.35,98.24,3.19047619047619,True,1.91,1.91,3.3333333333333335,1.0,0.9099999999999999,2.3333333333333335,True
Lonzo Ball,3.3333333333333335,2.0,1.3333333333333335,BOS,away,Elite (top 10),0.347,96.59,1.8571428571428577,False,1.91,1.91,3.3333333333333335,2.0,0.09000000000000008,1.3333333333333335,True
Luguentz Dort,4.666666666666667,0.0,4.666666666666667,BKN,home,Mid (11-20),0.362,96.73,-1.586854460093896,False,2.39,2.39,4.666666666666667,0.0,2.39,4.666666666666667,True
Luguentz Dort,4.333333333333333,1.0,3.333333333333333,DET,away,Bad (21-30),0.366,100.27,5.079812206572772,False,2.39,2.39,4.333333333333333,1.0,1.3900000000000001,3.333333333333333,True
Luguentz Dort,4.333333333333333,0.0,4.333333333333333,HOU,away,Mid (11-20),0.357,99.03,1.413145539906104,True,2.39,2.39,4.333333333333333,0.0,2.39,4.333333333333333,True
Luke Kennard,5.0,1.0,4.0,UTA,home,Mid (11-20),0.358,100.85,1.7025641025641,False,1.74,1.74,5.0,1.0,0.74,4.0,True
Luke Kennard,5.0,1.0,4.0,NYK,away,Bad (21-30),0.367,97.64,2.0358974358974358,False,1.74,1.74,5.0,1.0,0.74,4.0,True
Malik Beasley,6.0,5.0,1.0,CHI,home,Elite (top 10),0.344,103.61,6.467479674796749,True,3.89,3.89,6.0,5.0,1.1099999999999999,1.0,False
Malik Beasley,6.333333333333333,5.0,1.333333333333333,LAL,away,Elite (top 10),0.356,98.34,6.467479674796749,False,3.89,3.89,6.333333333333333,5.0,1.1099999999999999,1.333333333333333,True
Malik Beasley,7.0,4.0,3.0,CHI,away,Elite (top 10),0.344,103.61,-1.1991869918699187,True,3.89,3.89,7.0,4.0,0.10999999999999988,3.0,True
Malik Monk,4.333333333333333,5.0,-0.666666666666667,SAS,home,Bad (21-30),0.365,100.08,0.7333333333333343,False,2.14,2.14,4.333333333333333,5.0,2.86,0.666666666666667,False
Malik Monk,5.333333333333333,4.0,1.333333333333333,HOU,home,Mid (11-20),0.357,99.03,4.399999999999999,False,2.14,2.14,5.333333333333333,4.0,1.8599999999999999,1.333333333333333,False
Malik Monk,5.666666666666667,4.0,1.666666666666667,MEM,away,Mid (11-20),0.36,103.69,4.399999999999999,True,2.14,2.14,5.666666666666667,4.0,1.8599999999999999,1.666666666666667,False
Malik Monk,4.333333333333333,3.0,1.333333333333333,SAS,away,Bad (21-30),0.365,100.08,3.066666666666663,False,2.14,2.14,4.333333333333333,3.0,0.8599999999999999,1.333333333333333,True
Malik Monk,4.0,3.0,1.0,BOS,away,Elite (top 10),0.347,96.59,5.399999999999999,False,2.14,2.14,4.0,3.0,0.8599999999999999,1.0,True
Malik Monk,4.333333333333333,2.0,2.333333333333333,POR,home,Mid (11-20),0.361,99.51,4.733333333333334,False,2.14,2.14,4.333333333333333,2.0,0.14000000000000012,2.333333333333333,True
Marcus Smart,3.3333333333333335,1.0,2.3333333333333335,IND,home,Elite (top 10),0.355,100.76,1.6666666666666679,False,1.44,1.44,3.3333333333333335,1.0,0.43999999999999995,2.3333333333333335,True
Marcus Smart,3.6666666666666665,0.0,3.6666666666666665,DAL,away,Mid (11-20),0.363,100.15,3.0,False,1.44,1.44,3.6666666666666665,0.0,1.44,3.6666666666666665,True
Matas Buzelis,2.6666666666666665,0.0,2.6666666666666665,PHI,home,Bad (21-30),0.378,98.13,0.7416666666666671,False,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True
Matas Buzelis,2.6666666666666665,0.0,2.6666666666666665,MIN,away,Elite (top 10),0.353,97.95,8.741666666666667,False,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True
Matas Buzelis,2.6666666666666665,2.0,0.6666666666666665,LAL,home,Elite (top 10),0.356,98.34,4.074999999999999,False,1.2,1.2,2.6666666666666665,2.0,0.8,0.6666666666666665,False
Matas Buzelis,3.0,5.0,-2.0,DAL,home,Mid (11-20),0.363,100.15,7.408333333333331,False,1.2,1.2,3.0,5.0,3.8,2.0,False
Matas Buzelis,3.0,2.0,1.0,OKC,away,Elite (top 10),0.342,100.9,10.075,False,1.2,1.2,3.0,2.0,0.8,1.0,True
Matas Buzelis,3.0,1.0,2.0,TOR,home,Elite (top 10),0.349,100.62,12.408333333333331,True,1.2,1.2,3.0,1.0,0.19999999999999996,2.0,True
Matas Buzelis,2.6666666666666665,2.0,0.6666666666666665,POR,home,Mid (11-20),0.361,99.51,13.741666666666664,False,1.2,1.2,2.6666666666666665,2.0,0.8,0.6666666666666665,False
Matas Buzelis,2.6666666666666665,1.0,1.6666666666666665,PHI,away,Bad (21-30),0.378,98.13,12.075,False,1.2,1.2,2.6666666666666665,1.0,0.19999999999999996,1.6666666666666665,True
Max Christie,2.6666666666666665,1.0,1.6666666666666665,CLE,home,Mid (11-20),0.359,100.31,5.7564102564102555,False,1.47,1.47,2.6666666666666665,1.0,0.47,1.6666666666666665,True
Max Christie,3.0,1.0,2.0,ATL,home,Bad (21-30),0.377,103.41,3.4230769230769234,False,1.47,1.47,3.0,1.0,0.47,2.0,True
Max Christie,2.6666666666666665,1.0,1.6666666666666665,DAL,away,Mid (11-20),0.363,100.15,7.42307692307692,False,1.47,1.47,2.6666666666666665,1.0,0.47,1.6666666666666665,True
Max Christie,2.6666666666666665,1.0,1.6666666666666665,PHI,away,Bad (21-30),0.378,98.13,5.7564102564102555,False,1.47,1.47,2.6666666666666665,1.0,0.47,1.6666666666666665,True
Max Christie,2.6666666666666665,0.0,2.6666666666666665,BOS,away,Elite (top 10),0.347,96.59,4.423076923076923,False,1.47,1.47,2.6666666666666665,0.0,1.47,2.6666666666666665,True
Max Christie,2.6666666666666665,3.0,-0.3333333333333335,SAC,home,Bad (21-30),0.381,98.91,4.423076923076923,False,1.47,1.47,2.6666666666666665,3.0,1.53,0.3333333333333335,False
Max Christie,2.6666666666666665,3.0,-0.3333333333333335,MIA,home,Mid (11-20),0.36,97.08,8.42307692307692,False,1.47,1.47,2.6666666666666665,3.0,1.53,0.3333333333333335,False
Max Christie,2.6666666666666665,2.0,0.6666666666666665,SAS,away,Bad (21-30),0.365,100.08,8.42307692307692,False,1.47,1.47,2.6666666666666665,2.0,0.53,0.6666666666666665,True
Max Christie,2.6666666666666665,2.0,0.6666666666666665,SAS,away,Bad (21-30),0.365,100.08,5.7564102564102555,False,1.47,1.47,2.6666666666666665,2.0,0.53,0.6666666666666665,True
Max Christie,2.6666666666666665,0.0,2.6666666666666665,HOU,away,Mid (11-20),0.357,99.03,3.0897435897435876,False,1.47,1.47,2.6666666666666665,0.0,1.47,2.6666666666666665,True
Max Strus,4.0,1.0,3.0,BKN,away,Mid (11-20),0.362,96.73,2.8733333333333313,True,2.26,2.26,4.0,1.0,1.2599999999999998,3.0,True
Miles Bridges,4.0,0.0,4.0,CHI,away,Elite (top 10),0.344,103.61,-2.703125,False,2.2,2.2,4.0,0.0,2.2,4.0,True
Miles Bridges,4.0,3.0,1.0,POR,away,Mid (11-20),0.361,99.51,2.6302083333333357,False,2.2,2.2,4.0,3.0,0.7999999999999998,1.0,True
Miles Bridges,4.333333333333333,4.0,0.33333333333333304,SAC,away,Bad (21-30),0.381,98.91,-1.703125,True,2.2,2.2,4.333333333333333,4.0,1.7999999999999998,0.33333333333333304,False
Miles Bridges,4.0,0.0,4.0,GSW,away,Mid (11-20),0.363,99.37,-2.703125,True,2.2,2.2,4.0,0.0,2.2,4.0,True
Miles Bridges,3.6666666666666665,5.0,-1.3333333333333335,ATL,away,Bad (21-30),0.377,103.41,5.296875,False,2.2,2.2,3.6666666666666665,5.0,2.8,1.3333333333333335,False
Miles Bridges,4.0,2.0,2.0,SAS,away,Bad (21-30),0.365,100.08,4.630208333333336,False,2.2,2.2,4.0,2.0,0.20000000000000018,2.0,True
Miles Bridges,4.0,1.0,3.0,LAC,away,Elite (top 10),0.35,98.24,2.6302083333333357,False,2.2,2.2,4.0,1.0,1.2000000000000002,3.0,True
Miles McBride,3.3333333333333335,2.0,1.3333333333333335,CHA,home,Elite (top 10),0.355,98.22,0.046875,False,1.8,1.8,3.3333333333333335,2.0,0.19999999999999996,1.3333333333333335,True
Miles McBride,3.3333333333333335,1.0,2.3333333333333335,DET,home,Bad (21-30),0.366,100.27,0.38020833333333215,False,1.8,1.8,3.3333333333333335,1.0,0.8,2.3333333333333335,True
Miles McBride,3.3333333333333335,2.0,1.3333333333333335,MIA,home,Mid (11-20),0.36,97.08,11.046875,False,1.8,1.8,3.3333333333333335,2.0,0.19999999999999996,1.3333333333333335,True
Moritz Wagner,2.0,1.0,1.0,PHI,home,Bad (21-30),0.378,98.13,2.866666666666667,False,0.9,0.9,2.0,1.0,0.09999999999999998,1.0,True
Moritz Wagner,2.0,0.0,2.0,OKC,home,Elite (top 10),0.342,100.9,1.8666666666666671,False,0.9,0.9,2.0,0.0,0.9,2.0,True
Moses Moody,3.3333333333333335,1.0,2.3333333333333335,LAL,home,Elite (top 10),0.356,98.34,5.342342342342345,True,1.7,1.7,3.3333333333333335,1.0,0.7,2.3333333333333335,True
Moses Moody,3.3333333333333335,1.0,2.3333333333333335,DEN,home,Bad (21-30),0.365,100.67,8.675675675675677,False,1.7,1.7,3.3333333333333335,1.0,0.7,2.3333333333333335,True
Mouhamed Gueye,1.6666666666666667,0.0,1.6666666666666667,IND,home,Elite (top 10),0.355,100.76,-0.45454545454545503,False,0.64,0.64,1.6666666666666667,0.0,0.64,1.6666666666666667,True
Myles Turner,4.0,2.0,2.0,SAS,away,Bad (21-30),0.365,100.08,0.13888888888888928,False,2.17,2.17,4.0,2.0,0.16999999999999993,2.0,True
Myles Turner,4.0,2.0,2.0,CHI,home,Elite (top 10),0.344,103.61,4.138888888888893,False,2.17,2.17,4.0,2.0,0.16999999999999993,2.0,True
Myles Turner,4.0,4.0,0.0,HOU,home,Mid (11-20),0.357,99.03,1.472222222222225,True,2.17,2.17,4.0,4.0,1.83,0.0,False
Naji Marshall,2.0,2.0,0.0,ATL,away,Bad (21-30),0.377,103.41,-2.4492753623188435,True,0.87,0.87,2.0,2.0,1.13,0.0,False
Naji Marshall,2.6666666666666665,2.0,0.6666666666666665,NYK,home,Bad (21-30),0.367,97.64,0.2173913043478244,False,0.87,0.87,2.6666666666666665,2.0,1.13,0.6666666666666665,False
Naji Marshall,2.3333333333333335,1.0,1.3333333333333335,UTA,away,Mid (11-20),0.358,100.85,1.5507246376811565,False,0.87,0.87,2.3333333333333335,1.0,0.13,1.3333333333333335,True
Naji Marshall,2.0,1.0,1.0,SAS,away,Bad (21-30),0.365,100.08,9.884057971014489,False,0.87,0.87,2.0,1.0,0.13,1.0,True
Naz Reid,4.0,4.0,0.0,CLE,home,Mid (11-20),0.359,100.31,-1.5625,False,2.19,2.19,4.0,4.0,1.81,0.0,False
Naz Reid,4.333333333333333,5.0,-0.666666666666667,MEM,away,Mid (11-20),0.36,103.69,-0.8958333333333321,False,2.19,2.19,4.333333333333333,5.0,2.81,0.666666666666667,False
Naz Reid,5.0,2.0,3.0,DAL,away,Mid (11-20),0.363,100.15,0.4375,False,2.19,2.19,5.0,2.0,0.18999999999999995,3.0,True
Naz Reid,4.0,2.0,2.0,CHA,away,Elite (top 10),0.355,98.22,10.104166666666664,False,2.19,2.19,4.0,2.0,0.18999999999999995,2.0,True
Nick Smith Jr.,4.333333333333333,2.0,2.333333333333333,SAS,home,Bad (21-30),0.365,100.08,11.866666666666664,False,1.73,1.73,4.333333333333333,2.0,0.27,2.333333333333333,True
Nick Smith Jr.,3.6666666666666665,3.0,0.6666666666666665,ORL,home,Bad (21-30),0.365,96.51,7.533333333333331,True,1.73,1.73,3.6666666666666665,3.0,1.27,0.6666666666666665,False
Nick Smith Jr.,4.0,1.0,3.0,TOR,away,Elite (top 10),0.349,100.62,6.866666666666667,False,1.73,1.73,4.0,1.0,0.73,3.0,True
Nickeil Alexander-Walker,3.6666666666666665,2.0,1.6666666666666665,WAS,home,Mid (11-20),0.364,101.82,4.373983739837399,False,1.72,1.72,3.6666666666666665,2.0,0.28,1.6666666666666665,True
Nickeil Alexander-Walker,4.0,0.0,4.0,SAC,home,Bad (21-30),0.381,98.91,10.707317073170731,False,1.72,1.72,4.0,0.0,1.72,4.0,True
Nickeil Alexander-Walker,4.0,2.0,2.0,OKC,away,Elite (top 10),0.342,100.9,10.373983739837396,True,1.72,1.72,4.0,2.0,0.28,2.0,True
Nickeil Alexander-Walker,3.3333333333333335,2.0,1.3333333333333335,LAL,away,Elite (top 10),0.356,98.34,12.040650406504067,True,1.72,1.72,3.3333333333333335,2.0,0.28,1.3333333333333335,True
Nicolas Batum,2.3333333333333335,1.0,1.3333333333333335,PHI,away,Bad (21-30),0.378,98.13,1.5128205128205146,False,1.13,1.13,2.3333333333333335,1.0,0.1299999999999999,1.3333333333333335,True
Nicolas Batum,2.3333333333333335,0.0,2.3333333333333335,IND,home,Elite (top 10),0.355,100.76,2.5128205128205146,True,1.13,1.13,2.3333333333333335,0.0,1.13,2.3333333333333335,True
Nicolas Batum,2.3333333333333335,3.0,-0.6666666666666665,SAC,home,Bad (21-30),0.381,98.91,7.5128205128205146,False,1.13,1.13,2.3333333333333335,3.0,1.87,0.6666666666666665,False
Nicolas Batum,3.0,2.0,1.0,NOP,away,Bad (21-30),0.365,99.77,11.179487179487182,False,1.13,1.13,3.0,2.0,0.8700000000000001,1.0,True
Nicolas Batum,3.3333333333333335,2.0,1.3333333333333335,MIA,away,Mid (11-20),0.36,97.08,12.512820512820515,False,1.13,1.13,3.3333333333333335,2.0,0.8700000000000001,1.3333333333333335,True
Nicolas Batum,2.3333333333333335,3.0,-0.6666666666666665,ATL,away,Bad (21-30),0.377,103.41,12.179487179487182,False,1.13,1.13,2.3333333333333335,3.0,1.87,0.6666666666666665,False
Nicolas Batum,2.3333333333333335,1.0,1.3333333333333335,CHA,home,Elite (top 10),0.355,98.22,10.512820512820515,False,1.13,1.13,2.3333333333333335,1.0,0.1299999999999999,1.3333333333333335,True
Nikola Jović,3.0,3.0,0.0,PHI,away,Bad (21-30),0.378,98.13,4.782608695652176,False,1.7,1.7,3.0,3.0,1.3,0.0,False
Nikola Jović,3.6666666666666665,2.0,1.6666666666666665,BKN,away,Mid (11-20),0.362,96.73,7.44927536231884,False,1.7,1.7,3.6666666666666665,2.0,0.30000000000000004,1.6666666666666665,True
Nikola Jović,3.3333333333333335,2.0,1.3333333333333335,BOS,home,Elite (top 10),0.347,96.59,9.782608695652176,True,1.7,1.7,3.3333333333333335,2.0,0.30000000000000004,1.3333333333333335,True
Nikola Vučević,3.3333333333333335,0.0,3.3333333333333335,ORL,home,Bad (21-30),0.365,96.51,2.182648401826487,False,1.77,1.77,3.3333333333333335,0.0,1.77,3.3333333333333335,True
Nikola Vučević,3.3333333333333335,2.0,1.3333333333333335,MEM,home,Mid (11-20),0.36,103.69,3.182648401826487,False,1.77,1.77,3.3333333333333335,2.0,0.22999999999999998,1.3333333333333335,True
Nikola Vučević,3.6666666666666665,2.0,1.6666666666666665,SAS,away,Bad (21-30),0.365,100.08,-0.48401826484018073,True,1.77,1.77,3.6666666666666665,2.0,0.22999999999999998,1.6666666666666665,True
Nikola Vučević,3.6666666666666665,3.0,0.6666666666666665,IND,home,Elite (top 10),0.355,100.76,1.1826484018264871,False,1.77,1.77,3.6666666666666665,3.0,1.23,0.6666666666666665,False
Nikola Vučević,3.3333333333333335,2.0,1.3333333333333335,LAL,away,Elite (top 10),0.356,98.34,-0.15068493150684859,True,1.77,1.77,3.3333333333333335,2.0,0.22999999999999998,1.3333333333333335,True
Nikola Vučević,3.3333333333333335,1.0,2.3333333333333335,DEN,away,Bad (21-30),0.365,100.67,-1.8173515981735164,True,1.77,1.77,3.3333333333333335,1.0,0.77,2.3333333333333335,True
Noah Clowney,4.0,1.0,3.0,SAS,home,Bad (21-30),0.365,100.08,6.9492753623188435,False,1.89,1.89,4.0,1.0,0.8899999999999999,3.0,True
Noah Clowney,3.6666666666666665,3.0,0.6666666666666665,ORL,away,Bad (21-30),0.365,96.51,5.282608695652176,False,1.89,1.89,3.6666666666666665,3.0,1.11,0.6666666666666665,False
Obi Toppin,3.0,2.0,1.0,PHX,away,Bad (21-30),0.37,98.31,5.430379746835442,False,1.39,1.39,3.0,2.0,0.6100000000000001,1.0,True
Obi Toppin,3.0,2.0,1.0,MEM,home,Mid (11-20),0.36,103.69,5.763713080168774,False,1.39,1.39,3.0,2.0,0.6100000000000001,1.0,True
Obi Toppin,3.0,3.0,0.0,DAL,home,Mid (11-20),0.363,100.15,11.430379746835442,False,1.39,1.39,3.0,3.0,1.61,0.0,False
Obi Toppin,4.0,0.0,4.0,BKN,home,Mid (11-20),0.362,96.73,10.763713080168774,False,1.39,1.39,4.0,0.0,1.39,4.0,True
Obi Toppin,3.3333333333333335,1.0,2.3333333333333335,BKN,home,Mid (11-20),0.362,96.73,9.09704641350211,False,1.39,1.39,3.3333333333333335,1.0,0.3899999999999999,2.3333333333333335,True
Obi Toppin,3.0,1.0,2.0,WAS,away,Mid (11-20),0.364,101.82,0.7637130801687739,False,1.39,1.39,3.0,1.0,0.3899999999999999,2.0,True
Obi Toppin,3.0,2.0,1.0,OKC,away,Elite (top 10),0.342,100.9,0.09704641350210963,True,1.39,1.39,3.0,2.0,0.6100000000000001,1.0,True
Ochai Agbaji,3.0,2.0,1.0,MIL,away,Elite (top 10),0.353,99.92,6.432291666666664,False,1.58,1.58,3.0,2.0,0.41999999999999993,1.0,True
Ochai Agbaji,3.0,1.0,2.0,DET,home,Bad (21-30),0.366,100.27,7.432291666666664,False,1.58,1.58,3.0,1.0,0.5800000000000001,2.0,True
Ochai Agbaji,3.0,1.0,2.0,MIA,home,Mid (11-20),0.36,97.08,0.765625,False,1.58,1.58,3.0,1.0,0.5800000000000001,2.0,True
Ochai Agbaji,3.3333333333333335,3.0,0.3333333333333335,IND,home,Elite (top 10),0.355,100.76,5.432291666666664,False,1.58,1.58,3.3333333333333335,3.0,1.42,0.3333333333333335,False
Ochai Agbaji,3.6666666666666665,2.0,1.6666666666666665,SAS,away,Bad (21-30),0.365,100.08,1.765625,False,1.58,1.58,3.6666666666666665,2.0,0.41999999999999993,1.6666666666666665,True
Onyeka Okongwu,2.0,1.0,1.0,PHI,home,Bad (21-30),0.378,98.13,3.1621621621621614,False,0.65,0.65,2.0,1.0,0.35,1.0,True
Onyeka Okongwu,2.0,2.0,0.0,HOU,away,Mid (11-20),0.357,99.03,2.1621621621621614,False,0.65,0.65,2.0,2.0,1.35,0.0,False
Onyeka Okongwu,1.6666666666666667,1.0,0.6666666666666667,MIA,away,Mid (11-20),0.36,97.08,5.828828828828826,False,0.65,0.65,1.6666666666666667,1.0,0.35,0.6666666666666667,True
Onyeka Okongwu,2.0,1.0,1.0,BKN,away,Mid (11-20),0.362,96.73,6.828828828828826,False,0.65,0.65,2.0,1.0,0.35,1.0,True
Onyeka Okongwu,2.3333333333333335,0.0,2.3333333333333335,PHI,away,Bad (21-30),0.378,98.13,8.828828828828826,True,0.65,0.65,2.3333333333333335,0.0,0.65,2.3333333333333335,True
Patrick Williams,3.3333333333333335,1.0,2.3333333333333335,HOU,home,Mid (11-20),0.357,99.03,9.349206349206352,False,1.52,1.52,3.3333333333333335,1.0,0.52,2.3333333333333335,True
Patrick Williams,3.0,1.0,2.0,ATL,away,Bad (21-30),0.377,103.41,-2.3174603174603163,False,1.52,1.52,3.0,1.0,0.52,2.0,True
Payton Pritchard,6.0,4.0,2.0,IND,away,Elite (top 10),0.355,100.76,-3.4375,False,3.19,3.19,6.0,4.0,0.81,2.0,True
Payton Pritchard,5.666666666666667,0.0,5.666666666666667,CHA,away,Elite (top 10),0.355,98.22,0.22916666666666785,False,3.19,3.19,5.666666666666667,0.0,3.19,5.666666666666667,True
Payton Pritchard,5.333333333333333,5.0,0.33333333333333304,MIA,home,Mid (11-20),0.36,97.08,1.8958333333333321,False,3.19,3.19,5.333333333333333,5.0,1.81,0.33333333333333304,False
Payton Pritchard,6.0,4.0,2.0,CHI,home,Elite (top 10),0.344,103.61,4.229166666666664,True,3.19,3.19,6.0,4.0,0.81,2.0,True
Payton Pritchard,5.333333333333333,2.0,3.333333333333333,CHI,away,Elite (top 10),0.344,103.61,4.229166666666664,False,3.19,3.19,5.333333333333333,2.0,1.19,3.333333333333333,True
Payton Pritchard,5.666666666666667,1.0,4.666666666666667,LAL,home,Elite (top 10),0.356,98.34,5.229166666666664,False,3.19,3.19,5.666666666666667,1.0,2.19,4.666666666666667,True
Peyton Watson,2.3333333333333335,1.0,1.3333333333333335,NOP,away,Bad (21-30),0.365,99.77,10.965686274509807,False,0.71,0.71,2.3333333333333335,1.0,0.29000000000000004,1.3333333333333335,True
Peyton Watson,2.3333333333333335,1.0,1.3333333333333335,MEM,away,Mid (11-20),0.36,103.69,9.632352941176471,False,0.71,0.71,2.3333333333333335,1.0,0.29000000000000004,1.3333333333333335,True
Peyton Watson,2.0,2.0,0.0,MEM,away,Mid (11-20),0.36,103.69,7.965686274509807,False,0.71,0.71,2.0,2.0,1.29,0.0,False
Peyton Watson,2.3333333333333335,0.0,2.3333333333333335,MIN,home,Elite (top 10),0.353,97.95,-6.367647058823529,False,0.71,0.71,2.3333333333333335,0.0,0.71,2.3333333333333335,True
Peyton Watson,1.6666666666666667,0.0,1.6666666666666667,MIL,home,Elite (top 10),0.353,99.92,4.632352941176471,False,0.71,0.71,1.6666666666666667,0.0,0.71,1.6666666666666667,True
Quentin Grimes,4.666666666666667,1.0,3.666666666666667,MEM,home,Mid (11-20),0.36,103.69,4.466666666666665,False,2.16,2.16,4.666666666666667,1.0,1.1600000000000001,3.666666666666667,True
Quentin Grimes,4.0,3.0,1.0,OKC,away,Elite (top 10),0.342,100.9,8.466666666666669,False,2.16,2.16,4.0,3.0,0.8399999999999999,1.0,True
Quentin Grimes,4.333333333333333,4.0,0.33333333333333304,SAS,away,Bad (21-30),0.365,100.08,8.799999999999997,True,2.16,2.16,4.333333333333333,4.0,1.8399999999999999,0.33333333333333304,False
Quentin Grimes,5.0,3.0,2.0,ATL,away,Bad (21-30),0.377,103.41,9.799999999999997,False,2.16,2.16,5.0,3.0,0.8399999999999999,2.0,True
Quentin Grimes,4.333333333333333,3.0,1.333333333333333,WAS,away,Mid (11-20),0.364,101.82,10.466666666666669,False,2.16,2.16,4.333333333333333,3.0,0.8399999999999999,1.333333333333333,True
Quentin Grimes,4.333333333333333,0.0,4.333333333333333,CHI,home,Elite (top 10),0.344,103.61,7.799999999999997,False,2.16,2.16,4.333333333333333,0.0,2.16,4.333333333333333,True
Quinten Post,3.3333333333333335,3.0,0.3333333333333335,ATL,away,Bad (21-30),0.377,103.41,1.3095238095238102,False,1.74,1.74,3.3333333333333335,3.0,1.26,0.3333333333333335,False
Quinten Post,4.333333333333333,1.0,3.333333333333333,MIA,away,Mid (11-20),0.36,97.08,7.9761904761904745,False,1.74,1.74,4.333333333333333,1.0,0.74,3.333333333333333,True
Quinten Post,3.3333333333333335,3.0,0.3333333333333335,NOP,away,Bad (21-30),0.365,99.77,4.9761904761904745,False,1.74,1.74,3.3333333333333335,3.0,1.26,0.3333333333333335,False
Ricky Council IV,2.0,1.0,1.0,DEN,away,Bad (21-30),0.365,100.67,6.80821917808219,False,0.75,0.75,2.0,1.0,0.25,1.0,True
Ricky Council IV,2.3333333333333335,0.0,2.3333333333333335,CHI,away,Elite (top 10),0.344,103.61,10.474885844748858,True,0.75,0.75,2.3333333333333335,0.0,0.75,2.3333333333333335,True
Ricky Council IV,2.0,1.0,1.0,BOS,home,Elite (top 10),0.347,96.59,4.141552511415522,False,0.75,0.75,2.0,1.0,0.25,1.0,True
Ricky Council IV,1.6666666666666667,0.0,1.6666666666666667,MIA,home,Mid (11-20),0.36,97.08,6.141552511415522,False,0.75,0.75,1.6666666666666667,0.0,0.75,1.6666666666666667,True
Ricky Council IV,2.0,0.0,2.0,OKC,away,Elite (top 10),0.342,100.9,12.80821917808219,False,0.75,0.75,2.0,0.0,0.75,2.0,True
Ricky Council IV,2.0,0.0,2.0,ATL,away,Bad (21-30),0.377,103.41,7.141552511415522,False,0.75,0.75,2.0,0.0,0.75,2.0,True
Royce O'Neale,4.666666666666667,5.0,-0.33333333333333304,UTA,away,Mid (11-20),0.358,100.85,5.440000000000001,False,2.39,2.39,4.666666666666667,5.0,2.61,0.33333333333333304,False
Royce O'Neale,4.666666666666667,3.0,1.666666666666667,POR,home,Mid (11-20),0.361,99.51,5.440000000000001,False,2.39,2.39,4.666666666666667,3.0,0.6099999999999999,1.666666666666667,True
Royce O'Neale,4.666666666666667,3.0,1.666666666666667,DEN,home,Bad (21-30),0.365,100.67,6.106666666666669,False,2.39,2.39,4.666666666666667,3.0,0.6099999999999999,1.666666666666667,True
Royce O'Neale,4.333333333333333,3.0,1.333333333333333,MEM,home,Mid (11-20),0.36,103.69,5.106666666666669,True,2.39,2.39,4.333333333333333,3.0,0.6099999999999999,1.333333333333333,True
Royce O'Neale,4.333333333333333,0.0,4.333333333333333,CHI,away,Elite (top 10),0.344,103.61,10.440000000000001,False,2.39,2.39,4.333333333333333,0.0,2.39,4.333333333333333,True
